Key	Value
无法转换该角色的阵营	Không cách nào chuyển đổi nên nhân vật trận doanh
该对象无法被通灵	Nên đối tượng không cách nào bị thông linh
该对象曾经诞生过灵性，如今灵性紊乱，无法再次通灵	Nên đối tượng đã từng từng sinh ra linh tính, bây giờ linh tính hỗn loạn, không cách nào lại lần thông linh
该对象无法被通灵	Nên đối tượng không cách nào bị thông linh
该对象曾经诞生过灵性，如今灵性紊乱，无法再次通灵	Nên đối tượng đã từng từng sinh ra linh tính, bây giờ linh tính hỗn loạn, không cách nào lại lần thông linh
不能对己方角色使用	Không thể đối phe mình nhân vật sử dụng
该角色已经失去灵智	Nên nhân vật đã mất đi linh trí
该角色未处于昏迷状态	Nên nhân vật chưa ở vào trạng thái hôn mê
无法转换该角色的阵营	Không cách nào chuyển đổi nên nhân vật trận doanh
不能对己方角色使用	Không thể đối phe mình nhân vật sử dụng
该目标已经失去灵智	Nên mục tiêu đã mất đi linh trí
该目标未处于昏迷状态	Nên mục tiêu chưa ở vào trạng thái hôn mê
无法转换该角色的阵营	Không cách nào chuyển đổi nên nhân vật trận doanh
经过多番尝试，%s与%s之间依旧无法心灵相通，此刻%s已经魂飞魄散，%s也因此遭受重创	Trải qua nhiều phiên nếm thử, %s Cùng %s Ở giữa vẫn như cũ không cách nào tâm linh tương thông, giờ phút này %s Đã hồn phi phách tán, %s Cũng bởi vậy thụ trọng thương
心印诀反噬	Tâm ấn quyết phản phệ
心印诀	Tâm ấn quyết
该物品不是法宝胚胎	Vật phẩm đấy không phải pháp bảo phôi thai
将灵源种埋在此处，会在三年中慢慢生效！	Đem linh nguyên loại chôn ở nơi đây, sẽ tại trong ba năm chậm rãi có hiệu lực!
埋下灵源种	Chôn xuống linh nguyên loại
春	Xuân
夏	Hạ
秋	Thu
冬	Đông
%s采摘完后，算了算时间，大概推算出%s会在天苍历%s年 %s %s日左右再次成熟。	%s Hái xong sau, tính toán thời gian một chút, đoán đại khái ra %s Sẽ tại Thiên Thương lịch %s Năm %s %s Nhật tả hữu lần nữa thành thục.
灵根备忘录	Linh căn bản ghi nhớ
%s十分懊恼，只得仔细查看了灵植的长势，算了算时间，大概推算出%s会在天苍历%s年 %s %s日左右再次成熟。	%s Mười phần ảo não, đành phải cẩn thận tra xét linh thực mọc, tính toán thời gian một chút, đoán đại khái ra %s Sẽ tại Thiên Thương lịch %s Năm %s %s Nhật tả hữu lần nữa thành thục.
%s十分懊恼，采摘完剩下的灵植后，仔细查看了灵植的长势，算了算时间，大概推算出%s会在天苍历%s年 %s %s日左右再次成熟。	%s Mười phần ảo não, hái xong còn lại linh thực sau, cẩn thận tra xét linh thực mọc, tính toán thời gian một chút, đoán đại khái ra %s Sẽ tại Thiên Thương lịch %s Năm %s %s Nhật tả hữu lần nữa thành thục.
金	[color=#FFEB68]☯ Kim[/color]
木	[color=#78C84E]☯ Mộc[/color]
水	[color=#81C1F5]☯ Thủy[/color]
火	[color=#DA494E]☯ Hỏa[/color]
土	[color=#986B39]☯ Thổ[/color]
[NAME]感觉与%s的灵性更融洽了。	[NAME] Cảm giác cùng %s Linh tính càng hòa hợp.
[NAME]感觉与%s的灵性多了一些滞涩的感觉。	[NAME] Cảm giác cùng %s Linh tính nhiều một chút vướng víu cảm giác.
[NAME]感觉与%s的煞性多了一些滞涩的感觉。	[NAME] Cảm giác cùng %s Sát tính nhiều một chút vướng víu cảm giác.
[NAME]感觉与%s的煞性更融洽了。	[NAME] Cảm giác cùng %s Sát tính càng hòa hợp.
[NAME]与%s交感多年，借其灵性衍变，竟然领悟出一门秘法。	[NAME] Cùng %s Giao cảm nhiều năm, mượn linh tính diễn biến, vậy mà lĩnh ngộ ra một môn bí pháp.
%s灵秘法-	%s Linh bí pháp -
[NAME]与%s交感多年，借其煞性衍变，竟然领悟出一门秘法。	[NAME] Cùng %s Giao cảm nhiều năm, mượn sát tính diễn biến, vậy mà lĩnh ngộ ra một môn bí pháp.
%s煞秘法-	%s Sát bí pháp -
%s灵煞之性已达极致，一股晦涩难明的气息浮现在四周，灵性交感之下,[NAME]福至心灵，竟然从中悟出一门绝世秘法。	%s Linh sát chi tính đã đạt cực hạn, một cỗ tối nghĩa khó hiểu khí tức hiện lên ở bốn phía, linh tính giao cảm phía dưới,[NAME] Phúc chí tâm linh, vậy mà từ đó ngộ ra một môn tuyệt thế bí pháp.
随着[NAME]的领悟，这股玄奥的气息也消散殆尽。	Theo [NAME] Lĩnh ngộ, cỗ này khí tức huyền ảo cũng tiêu tán hầu như không còn.
[NAME]生长过程中，似乎与环境达成某种契合，灵性活泼了许多！	[NAME] Sinh trưởng quá trình bên trong, tựa hồ cùng hoàn cảnh đạt thành một loại phù hợp, linh tính hoạt bát rất nhiều!
[NAME]生长过程中，似乎沾染了一些杀伐之气，煞性增强了许多！	[NAME] Sinh trưởng quá trình bên trong, tựa hồ lây dính một chút sát phạt chi khí, sát tính tăng cường rất nhiều!
[NAME]突然摇了摇枝叶，似乎在释放善意。灵性交感中的众人似乎都觉得心境一亮，似乎通明了许多。	[NAME] Đột nhiên lắc lắc cành lá, tựa hồ tại phóng thích thiện ý. Linh tính giao cảm bên trong đám người tựa hồ cũng cảm thấy tâm cảnh sáng lên, tựa hồ tươi sáng rất nhiều.
%s心境短期内提高了%s点。	%s Tâm cảnh trong ngắn hạn đề cao %s Điểm.
[NAME]突然摇了摇枝叶，似乎在释放善意。可惜附近并没有人修炼，无人察觉此事。	[NAME] Đột nhiên lắc lắc cành lá, tựa hồ tại phóng thích thiện ý. Đáng tiếc phụ cận cũng không có người tu luyện, không người phát giác việc này.
[NAME]突然散发出凌冽的气息。灵性交感中的众人猝不及防，心境皆受波及。	[NAME] Đột nhiên tản mát ra lăng liệt khí tức. Linh tính giao cảm bên trong đám người vội vàng không kịp chuẩn bị, tâm cảnh đều thụ tác động đến.
%s心境短期内降低了%s点。	%s Tâm cảnh trong ngắn hạn thấp xuống %s Điểm.
[NAME]突然散发出凌冽的气息。幸好周围无人修炼，并未受其影响。	[NAME] Đột nhiên tản mát ra lăng liệt khí tức. May mắn chung quanh không người tu luyện, cũng không thụ ảnh hưởng.
[NAME]生长过程中，积累的灵气突然散化入枝干，灵性大增！	[NAME] Sinh trưởng quá trình bên trong, tích lũy linh khí đột nhiên tản ra nhập thân cành, linh tính tăng nhiều!
[NAME]生长过程中，突然像受了某些刺激，猛烈吸收起周围的灵气，煞性大增！	[NAME] Sinh trưởng quá trình bên trong, đột nhiên giống thụ một ít kích thích, mãnh liệt hấp thu lên linh khí chung quanh, sát tính tăng nhiều!
[NAME]突然将积累的灵气化作灵氛弥漫开来。灵性交感之下，众人皆从中参悟良多。	[NAME] Đột nhiên đem tích lũy linh khí hóa thành linh phân tràn ngập ra. Linh tính giao cảm phía dưới, mọi người đều từ đó lĩnh hội rất nhiều.
[NAME]突然将积累的灵气化作灵氛弥漫开来。可惜附近并没有人修炼，无人抓住这一机缘。	[NAME] Đột nhiên đem tích lũy linh khí hóa thành linh phân tràn ngập ra. Đáng tiếc phụ cận cũng không có người tu luyện, không người bắt lấy cái này một cơ duyên.
[NAME]突然煞性勃发，散发出一股强烈的吸力，灵性交感下，众人根本灵气竟被夺走些许。不过虽然略微有损修行，但也借机窥视到灵根气脉运行的奥妙，获得许多参悟。	[NAME] Đột nhiên sát tính bừng bừng phấn chấn, tản mát ra một cỗ mãnh liệt hấp lực, linh tính giao cảm hạ, đám người căn bản linh khí lại bị cướp đi một chút. Bất quá mặc dù hơi có hại tu hành, nhưng cũng mượn cơ hội thăm dò đến linh căn khí mạch vận hành ảo diệu, thu hoạch được rất nhiều lĩnh hội.
[NAME]突然煞性大盛，散发出一股强烈的吸力。不过周围无人修炼，并未有人受其影响。	[NAME] Đột nhiên sát tính đại thịnh, tản mát ra một cỗ mãnh liệt hấp lực. Bất quá chung quanh không người tu luyện, cũng không có người thụ ảnh hưởng.
[NAME]突然煞性勃发，散发出一股强烈的吸力，灵性交感下，众人灵气竟被夺走些许。不过虽然略微有损修行，但也借机窥视到灵根气脉运行的奥妙，获得许多参悟。	[NAME] Đột nhiên sát tính bừng bừng phấn chấn, tản mát ra một cỗ mãnh liệt hấp lực, linh tính giao cảm hạ, đám người linh khí lại bị cướp đi một chút. Bất quá mặc dù hơi có hại tu hành, nhưng cũng mượn cơ hội thăm dò đến linh căn khí mạch vận hành ảo diệu, thu hoạch được rất nhiều lĩnh hội.
[NAME]生长过程中，根部突然有些隆起。竟然不知何时孕育出一些事物。	[NAME] Sinh trưởng quá trình bên trong, gốc rễ đột nhiên có chút hở ra. Vậy mà chẳng biết lúc nào dựng dục ra một ít sự vật.
[NAME]生长过程中，根部突然有些隆起，似乎在孕育什么。不过由于灵气不足，最终并没有孕育成功。	[NAME] Sinh trưởng quá trình bên trong, gốc rễ đột nhiên có chút hở ra, tựa hồ tại thai nghén cái gì. Bất quá bởi vì linh khí không đủ, cuối cùng cũng không có thai nghén thành công.
[NAME]生长过程中，树干之上忽有异状。竟然不知何时分泌出一些事物。	[NAME] Sinh trưởng quá trình bên trong, trên cành cây chợt có dị trạng. Vậy mà chẳng biết lúc nào bài tiết ra một ít sự vật.
[NAME]生长过程中，树干之上忽有异状，似乎要分泌出一些事物。不过由于灵气不足，最终只出现了一些无用之物。	[NAME] Sinh trưởng quá trình bên trong, trên cành cây chợt có dị trạng, tựa hồ muốn bài tiết ra một ít sự vật. Bất quá bởi vì linh khí không đủ, cuối cùng chỉ xuất hiện một chút vật vô dụng.
[NAME]树干之上忽有异状。竟然不知何时分泌出一些事物。	[NAME] Trên cành cây chợt có dị trạng. Vậy mà chẳng biết lúc nào bài tiết ra một ít sự vật.
[NAME]树干之上忽有异状，似乎要分泌出一些事物。不过由于灵气不足，最终只出现了一些无用之物。	[NAME] Trên cành cây chợt có dị trạng, tựa hồ muốn bài tiết ra một ít sự vật. Bất quá bởi vì linh khí không đủ, cuối cùng chỉ xuất hiện một chút vật vô dụng.
无事发生	Vô sự phát sinh
决定不处理这个事件。	Quyết định không xử lý cái này sự kiện.
决定使用处世来解决事件。	Quyết định sử dụng xử thế đến giải quyết sự kiện.
决定依靠魅力来解决事件。	Quyết định dựa vào mị lực đến giải quyết sự kiện.
决定使用武力来解决事件。	Quyết định sử dụng vũ lực đến giải quyết sự kiện.
决定依靠悟性来解决事件。	Quyết định dựa vào ngộ tính đến giải quyết sự kiện.
决定使用食物来解决事件。	Quyết định sử dụng đồ ăn đến giải quyết sự kiện.
决定使用灵石来解决事件。	Quyết định sử dụng linh thạch đến giải quyết sự kiện.
决定使用原木来解决事件。	Quyết định sử dụng gỗ thô đến giải quyết sự kiện.
决定使用石头来解决事件。	Quyết định sử dụng tảng đá đến giải quyết sự kiện.
决定选择某个弟子来解决事件。	Quyết định lựa chọn cái nào đó đệ tử đến giải quyết sự kiện.
代理人{1}想了想，{0}	Người đại diện {1} Nghĩ nghĩ, {0}
获得了{0}点影响值。	Thu được {0} Điểm ảnh hưởng giá trị.
代理人{3}在{2}收获了{0}个{1}	Người đại diện {3} Tại {2} Thu hoạch {0} Cái {1}
啥都没有拿到。	Cái gì đều không lấy được.
代理人让弟子一起努力	Người đại diện để đệ tử cùng một chỗ cố gắng
代理人和弟子并没有那么高的体力，啥都没找到。	Người đại diện cùng đệ tử cũng không có cao như vậy thể lực, cái gì đều không tìm được.
代理人凭借力量挖掘，并仔细辨认	Người đại diện bằng vào lực lượng đào móc, cũng cẩn thận phân biệt
代理人虽用灵石作引，但无法辨认宝物在何方。啥都没找到。	Người đại diện dù dùng linh thạch làm dẫn, nhưng không cách nào phân biệt bảo vật ở phương nào. Cái gì đều không tìm được.
代理人使用灵石作引	Người đại diện sử dụng linh thạch làm dẫn
代理人使用木头开凿，但无法辨认出宝物	Người đại diện sử dụng đầu gỗ mở, nhưng không cách nào nhận ra bảo vật
代理人使用木头轻轻开凿	Người đại diện sử dụng đầu gỗ nhẹ nhàng mở
代理人使用灵石作引，并仔细辨认	Người đại diện sử dụng linh thạch làm dẫn, cũng cẩn thận phân biệt
代理人虽用石头开凿，但无法辨认宝物。	Người đại diện dù dùng tảng đá mở, nhưng không cách nào phân biệt bảo vật.
代理人使用石头开凿，仔细辨认	Người đại diện sử dụng tảng đá mở, cẩn thận phân biệt
代理人想要击杀一些小妖兽，但力量不足，无法抗衡	Người đại diện muốn đánh giết một chút tiểu yêu thú, nhưng lực lượng không đủ, không cách nào chống lại
代理人杀了一些小妖兽	Người đại diện giết một chút tiểu yêu thú
{0}，找到了{1}个{2}。	{0}, tìm được {1} Cái {2}.
代理人在{0}忙活半天，啥都没找到。	Người đại diện tại {0} Bận rộn nửa ngày, cái gì đều không tìm được.
我方在{1}的赈灾贡献提高了{0}点。	Bên ta tại {1} Chẩn tai cống hiến đề cao {0} Điểm.
没有任何人帮助灾难。	Không có bất kỳ người nào trợ giúp tai nạn.
我们	Chúng ta
{0}的代理在{2}的灾难中贡献巨大，群众十分感谢，有约{1}人成为了信众。	{0} Đại diện tại {2} Trong tai nạn cống hiến to lớn, quần chúng mười phần cảm tạ, ước hẹn {1} Người trở thành tín đồ.
我们的代理在{2}的灾难中贡献巨大，群众十分感谢，有约{1}人成为了信众。	Chúng ta đại diện tại {2} Trong tai nạn cống hiến to lớn, quần chúng mười phần cảm tạ, ước hẹn {1} Người trở thành tín đồ.
有约{0}位流民加入了{1}。	Ước hẹn {0} Vị lưu dân gia nhập {1}.
期间，约{0}人死亡，{1}人失踪，{2}人逃离了{3}。	Trong lúc đó, hẹn {0} Người tử vong, {1} Người mất tích, {2} Người thoát đi {3}.
即便如此，还是有约{0}人死亡，{1}人失踪，{2}人逃离了{3}。	Dù vậy, vẫn là ước hẹn {0} Người tử vong, {1} Người mất tích, {2} Người thoát đi {3}.
有约{0}名群众逃离了{1}。	Ước hẹn {0} Tên quần chúng thoát đi {1}.
在{0}，有大量群众选择信奉我们。	Tại {0}, có đại lượng quần chúng lựa chọn thờ phụng chúng ta.
由于{0}蒸蒸日上，更多信众选择加入我们。	Bởi vì {0} Phát triển không ngừng, càng nhiều tín đồ lựa chọn gia nhập chúng ta.
由于{0}人心叵测，不少信众并未如约前来。	Bởi vì {0} Lòng người khó lường, không bớt tin chúng cũng không đúng hẹn đến đây.
我方信众增加了{0}人。	Bên ta tín đồ tăng lên {0} Người.
受到其他代理势力影响，我方信众只增加了{0}人。	Nhận cái khác đại diện thế lực ảnh hưởng, bên ta tín đồ chỉ tăng lên {0} Người.
在{0}，有少量群众选择信奉我们。	Tại {0}, có chút ít quần chúng lựa chọn thờ phụng chúng ta.
在{0}，有不少信徒背离了我们。	Tại {0}, có không ít tín đồ rời bỏ chúng ta.
我方信众减少了{0}人。	Bên ta tín đồ giảm bớt {0} Người.
在{0}，有少量信徒背离了我们。	Tại {0}, có chút ít tín đồ rời bỏ chúng ta.
我方信众稍微减少了{0}人。	Bên ta tín đồ hơi giảm bớt {0} Người.
{0}稳定度提高了。	{0} Ổn định độ đề cao.
{0}的稳定度稍微提高了。	{0} Ổn định độ hơi đề cao.
{0}的稳定度降低了。	{0} Ổn định độ thấp xuống.
{0}的稳定度稍微降低了。	{0} Ổn định độ hơi thấp xuống.
{0}的稳定度大幅降低了。	{0} Ổn định độ diện rộng hạ thấp.
{0}的稳定度大幅提高了。	{0} Ổn định độ trên diện rộng đề cao.
{1}的稳定度变为{0}。	{1} Ổn định độ biến thành {0}.
我方在{0}吸引力大幅提高了。	Bên ta tại {0} Lực hấp dẫn trên diện rộng đề cao.
由于{0}人心惶惶，吸引力获得更多提升。	Bởi vì {0} Lòng người bàng hoàng, lực hấp dẫn thu hoạch được càng nói thêm hơn thăng.
我方在{0}吸引力提高了。	Bên ta tại {0} Lực hấp dẫn đề cao.
我方在{0}吸引力稍微提高了。	Bên ta tại {0} Lực hấp dẫn hơi đề cao.
我方在{0}吸引力降低了。	Bên ta tại {0} Lực hấp dẫn thấp xuống.
我方在{0}吸引力稍微降低了。	Bên ta tại {0} Lực hấp dẫn hơi thấp xuống.
{0}在{1}的吸引力提高了。	{0} Tại {1} Lực hấp dẫn đề cao.
{0}在{1}的吸引力稍微提高了。	{0} Tại {1} Lực hấp dẫn hơi đề cao.
{0}在{1}的吸引力降低了。	{0} Tại {1} Lực hấp dẫn thấp xuống.
{0}在{1}的吸引力稍微降低了。	{0} Tại {1} Lực hấp dẫn hơi thấp xuống.
在{1}，有不少群众选择信奉{0}。	Tại {1}, có không ít quần chúng lựa chọn thờ phụng {0}.
信奉{0}的人数增加了{1}人。	Thờ phụng {0} Nhân số tăng lên {1} Người.
受到其他代理势力影响，信奉{0}的人数只增加了{1}人。	Nhận cái khác đại diện thế lực ảnh hưởng, thờ phụng {0} Nhân số chỉ tăng lên {1} Người.
在{1}，有少量群众选择信奉{0}。	Tại {1}, có chút ít quần chúng lựa chọn thờ phụng {0}.
据说信奉{0}的人数增加了{1}人。	Nghe nói thờ phụng {0} Nhân số tăng lên {1} Người.
在{1}，有不少信徒背离了{0}。	Tại {1}, có không ít tín đồ rời bỏ {0}.
信奉{0}的人数减少了约{1}。	Thờ phụng {0} Nhân số giảm bớt hẹn {1}.
在{1}，有少量信徒背离了{0}。	Tại {1}, có chút ít tín đồ rời bỏ {0}.
信奉{0}的人数稍微减少了{1}人。	Thờ phụng {0} Nhân số hơi giảm bớt {1} Người.
在{1}，有少量信徒背离了{0}，并成为了我们的信众。	Tại {1}, có chút ít tín đồ rời bỏ {0}, cũng trở thành thư của chúng ta chúng.
我方信众稍微增加了{0}人。	Bên ta tín đồ hơi tăng lên {0} Người.
在{1}，部分信徒背离了{0}，并成为了我们的信众。	Tại {1}, bộ phận tín đồ rời bỏ {0}, cũng trở thành thư của chúng ta chúng.
{0}的收编中断了。	{0} Hợp nhất bên trong gãy mất.
{0}早已被我们收编。	{0} Đã sớm bị chúng ta hợp nhất.
{0}已被我们收编！	{0} Đã bị chúng ta hợp nhất!
{0}收编进度达到{1}。	{0} Hợp nhất tiến độ đạt tới {1}.
{0}收编中断了。	{0} Hợp nhất bên trong gãy mất.
一场波及整个修行界的天地异变来临了	Một trận tác động đến toàn bộ tu hành giới thiên địa dị biến tiến đến
融断	Tan đoạn
法宝反噬	Pháp bảo phản phệ
法宝反噬	Pháp bảo phản phệ
目标对玩家发起攻击	Mục tiêu đối người chơi phát động công kích
计时器，fParam1为秒数	Máy bấm giờ, fParam1 Vì giây số
移动摄像头。fParam1为相对时间fParam2:0锁定并释放主角锁定1锁定主角不释放 ,sParam1为移动路径{坐标,摄像机距离},例如{{5000,20},{6000,5}}	Di động camera.fParam1 Vì tương đối thời gian fParam2:0 Khóa chặt cũng phóng thích nhân vật chính khóa chặt 1 Khóa chặt nhân vật chính không phóng thích ,sParam1 Vì di động đường đi { Tọa độ, camera khoảng cách }, tỷ như {{5000,20},{6000,5}}
说话气泡 fParam1为时间 sParam1为对象 sParam2为文本	Nói chuyện bọt khí fParam1 Là thời gian sParam1 Vì đối tượng sParam2 Vì văn bản
执行一段LUA sParam1为内容	Chấp hành một đoạn LUA sParam1 Vì nội dung
确定要离开此地吗？	Nhất định phải rời đi nơi đây sao?
胜	Thắng
技高一筹。	Cao hơn một bậc.
%s 略胜 %s 一筹！	%s Hơi thắng %s Một bậc!
败	Bại
兵家常事。	Chuyện thường binh gia.
%s 败于 %s 之手！	%s Bại vào %s Chi thủ!
失落之迷阵	Thất lạc chi mê trận
演武场	Diễn võ trường
一较高下！	Phân cao thấp!
平	Bình
不分高低！	Không phân cao thấp!
%s 与 %s 不分高低！	%s Cùng %s Không phân cao thấp!
应天台	Ứng sân thượng
诸界齐会，共逐应天之巅！	Chư giới đủ sẽ, chung trục ứng thiên chi đỉnh!
平	Bình
不分高低！	Không phân cao thấp!
%s 与 %s 不分高低！	%s Cùng %s Không phân cao thấp!
归寂之地	Quy tịch chi địa
乾坤秘境，凝滞千年的时光，重新开始转动。	Càn khôn bí cảnh, ngưng trệ ngàn năm thời gian, lại bắt đầu lại từ đầu chuyển động.
天逢之时	Trời gặp thời điểm
在未来不久，天逢之刻即将到来。	Trong tương lai không lâu, trời gặp thời khắc sắp đến.
天逢之刻已至。	Trời gặp thời khắc đã tới.
付辟空	Giao tích không
无何有之乡	Không bao lâu cũng có hương
历史沉淀之所，不甘永驻之地。	Lịch sử lắng đọng chỗ, không cam lòng vĩnh trú chi địa.
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
凡人？为什么会有凡人来到我的国度？	Phàm nhân? Vì sao lại có người thường đến đến ta quốc gia?
你竟敢闯入这里，但你可知道，这份荣耀需要你付出生命为代价！	Ngươi dám xâm nhập nơi này, nhưng ngươi cũng đã biết, phần này vinh quang cần ngươi đánh đổi mạng sống làm đại giá!
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
阿柴	A củi
哇哇，兔子，兔子吃人了……！！	Oa oa, con thỏ, con thỏ ăn người rồi......!!
救命！救~~~~~~~~	Cứu mạng! Cứu ~~~~~~~~
快跑啊！	Chạy mau a!
呜呜呜，妈妈！	Ô ô ô, mụ mụ!
执念终结	Chấp niệm kết thúc
狸	Ly
失落之迷阵	Thất lạc chi mê trận
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
你们竟敢妄图驯服我的族人？看来你们已经忘记了太多教训……	Các ngươi dám mưu toan thuần phục tộc nhân của ta? Xem ra các ngươi đã quên đi quá nhiều giáo huấn......
是时候帮你们好好回忆回忆，凤凰一族的威严！	Là thời điểm giúp các ngươi hảo hảo nhớ lại một chút, Phượng Hoàng nhất tộc uy nghiêm!
炽火之怒	Rực hỏa chi giận
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
执念终结	Chấp niệm kết thúc
狸	Ly
使用了神级技能使地图爆炸	Sử dụng Thần cấp kỹ năng làm địa đồ bạo tạc
测试技能	Khảo thí kỹ năng
这是技能的tip	Đây là kỹ năng tip
离开隐匿	Rời đi ẩn nấp
隐匿	Ẩn nấp
隐匿气息，降低被发现的概率。\n离开隐匿需要五秒。	Che giấu khí tức, giảm xuống bị phát hiện xác suất.\n Rời đi ẩn nấp cần năm giây.
求雨	Cầu mưa
利用神通求得一场雨	Lợi dụng thần thông cầu được một trận mưa
驱云	Khu mây
利用神通使天放晴	Lợi dụng thần thông làm trời tạnh
败	Bại
兵家常事。	Chuyện thường binh gia.
%s 败于 %s 之手！	%s Bại vào %s Chi thủ!
认输	Nhận thua
投降认输，以结束这场比斗	Đầu hàng nhận thua, lấy kết thúc tràng tỷ đấu này
无知者	Người không biết
吾生也有涯，而知也无涯。\n以有涯随无涯，殆已！	Ta sinh cũng có bờ, mà biết cũng không bờ.\n Lấy có bờ theo không bờ, đãi đã!
流言	Lời đồn đại
甲：哎你听说了么，村头阿柴明明像兔子一样柔弱，居然杀了人，几个壮汉都拉不住。\n乙：喂，你听说了么，隔壁村的阿柴明明像兔子一样柔弱，居然连续杀了几个壮汉。\n丙：喂喂喂，听说邻县有个叫阿柴的兔子，居然连续杀了几个壮汉。	Giáp: Ai ngươi nghe nói a, đầu thôn a củi rõ ràng giống con thỏ đồng dạng yếu đuối, thế mà giết người, mấy cái tráng hán đều kéo không được.\n Ất: Cho ăn, ngươi nghe nói a, thôn bên cạnh a củi rõ ràng giống con thỏ đồng dạng yếu đuối, thế mà liên tục giết mấy cái tráng hán.\n Bính: Uy uy uy, nghe nói huyện lân cận có cái gọi a củi con thỏ, thế mà liên tục giết mấy cái tráng hán.
道生一	Đạo sinh nhất
道生一，一生二，二生三，三生万物。\n万物负阴而抱阳,冲气以为和。	Đạo sinh nhất, nhất sinh nhị, nhị sinh tam, tam sinh vạn vật.\n Vạn vật dựa vào âm mà ôm lấy dương, trùng khí dĩ vi hòa.
贪婪的宝物	Tham lam bảo vật
曾经有一名富豪贪婪的收集奇珍异宝，并花费巨资为这些宝物建立华丽的宫殿，派遣仆人日日清扫。\n然而，他给的越多，宝物所求也越多，富豪最终因这份爱而失去了自己的一切：\n家庭，未来，还有自己的生命……	Đã từng có một phú hào tham lam thu thập kỳ trân dị bảo, cũng tốn hao món tiền khổng lồ vì những bảo vật này thành lập cung điện hoa lệ, điều động người hầu ngày ngày quét dọn.\n Nhưng mà, hắn cho càng nhiều, bảo vật sở cầu cũng càng nhiều, phú hào cuối cùng bởi vì phần này yêu mà đã mất đi mình hết thảy: \n Gia đình, tương lai, còn có sinh mệnh của mình......
乱界夹缝-金之界	Loạn giới kẽ hở - Kim chi giới
因天道崩碎而衰亡的小千世界碎片，仅凭一株天地灵根勉强维系金行之力而存。\n此界充满天地破碎时万物死亡的冤孽，他们因乱界而生，只有金行之力对其有效。	Bởi vì thiên đạo vỡ nát mà suy vong tiểu thiên thế giới mảnh vỡ, chỉ dựa vào một gốc thiên địa linh căn miễn cưỡng gắn bó Kim hành chi lực mà tồn.\n Giới này tràn ngập thiên địa vỡ vụn lúc vạn vật tử vong oan nghiệt, bọn hắn bởi vì loạn giới mà sinh, chỉ có Kim hành chi lực đối hữu hiệu.
乱界夹缝-木之界	Loạn giới kẽ hở - Mộc chi giới
因天道崩碎而衰亡的小千世界碎片，仅凭一株天地灵根勉强维系木行之力而存。\n此界充满天地破碎时万物死亡的冤孽，他们因乱界而生，只有木行之力对其有效。	Bởi vì thiên đạo vỡ nát mà suy vong tiểu thiên thế giới mảnh vỡ, chỉ dựa vào một gốc thiên địa linh căn miễn cưỡng gắn bó Mộc hành chi lực mà tồn.\n Giới này tràn ngập thiên địa vỡ vụn lúc vạn vật tử vong oan nghiệt, bọn hắn bởi vì loạn giới mà sinh, chỉ có Mộc hành chi lực đối hữu hiệu.
乱界夹缝-水之界	Loạn giới kẽ hở - Thủy chi giới
因天道崩碎而衰亡的小千世界碎片，仅凭一株天地灵根勉强维系水行之力而存。\n此界充满天地破碎时万物死亡的冤孽，他们因乱界而生，只有水行之力对其有效。	Bởi vì thiên đạo vỡ nát mà suy vong tiểu thiên thế giới mảnh vỡ, chỉ dựa vào một gốc thiên địa linh căn miễn cưỡng gắn bó Thủy hành chi lực mà tồn.\n Giới này tràn ngập thiên địa vỡ vụn lúc vạn vật tử vong oan nghiệt, bọn hắn bởi vì loạn giới mà sinh, chỉ có Thủy hành chi lực đối hữu hiệu.
乱界夹缝-火之界	Loạn giới kẽ hở - Hỏa chi giới
因天道崩碎而衰亡的小千世界碎片，仅凭一株天地灵根勉强维系火行之力而存。\n此界充满天地破碎时万物死亡的冤孽，他们因乱界而生，只有火行之力对其有效。	Bởi vì thiên đạo vỡ nát mà suy vong tiểu thiên thế giới mảnh vỡ, chỉ dựa vào một gốc thiên địa linh căn miễn cưỡng gắn bó hỏa hành chi lực mà tồn.\n Giới này tràn ngập thiên địa vỡ vụn lúc vạn vật tử vong oan nghiệt, bọn hắn bởi vì loạn giới mà sinh, chỉ có hỏa hành chi lực đối hữu hiệu.
