ID	Name	Desc
200031	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508] Miêu thúc [/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Hắn cho chúng ta cung cấp rất nhiều huyền học, văn học bên trên ủng hộ, cũng trợ giúp chúng ta ưu hóa trò chơi tính năng, vì trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
200032	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508] Phong chi biển [/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Hắn đối lúc đầu trò chơi trị số điều chỉnh cung cấp đại lượng trợ giúp, vì trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
200033	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508] Dạ miêu [/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Hắn đối tà phái công pháp thăm dò vì trò chơi mang đến mới tinh khả năng, vì trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
200034	Đoạt Mệnh Đan Thanh	[NAME] Sau khi thành niên trở thành một xa gần nghe tiếng họa sĩ, cầu họa người nối liền không dứt. Nhưng mà, thường thường có người đối với hắn đưa ra mười phần quá phận vẽ tranh nhu cầu, cái này khiến [NAME] Phiền phức vô cùng.\n Vì thế, [NAME] Khổ luyện võ nghệ, phàm là có nhu cầu người được một tấc lại muốn tiến một thước, liền sẽ xuất thủ đoạt tính mệnh.
200035	Dưỡng Quy Nhân	[NAME] Sau khi thành niên trở thành một nghề nghiệp nuôi rùa người. Lâu dài nuôi rùa kiếp sống để [IT] Đi đường tốc độ càng ngày càng chậm.[IT] Cũng bởi vậy bị người ghét bỏ.
200036	Nhiệt Huyết Thiếu Nữ	[NAME] Thuở nhỏ thông minh, tuy là thân nữ nhi, nhưng từng có nhân chi chí, cũng có triển vọng chi thiêu đốt giác ngộ. Cái này khiến nàng cùng cái khác nữ hài rất không giống, tràn ngập đặc biệt mị lực.
200037	Nữ Hiệp	[NAME] Sau khi lớn lên truy đuổi mộng tưởng, trở thành một hành tẩu giang hồ nữ hiệp.[IT] Tình cảm tinh tế mà mẫn cảm, có thể tra người khác khó khăn, càng thường thường vì bằng hữu phấn đấu quên mình. Đây hết thảy để [IT] Trên giang hồ làm quen rất nhiều tri tâm hảo hữu, xông xáo ra không nhỏ thanh danh.
200038	Phượng Vũ Nhi Sinh	Trong truyền thuyết [NAME] Lúc sinh ra đời có Thải Phượng liệng tại cửu thiên, bách điểu làm bạn. Nhưng [IT] Sau khi lớn lên nghe được chuyện này thời điểm cảm thấy là lời nói vô căn cứ \n Bất quá [NAME] Xác thực từ nhỏ thể hiện ra thiên phú kinh người: Thông minh hơn người, nghe nhiều biết rộng. Cái này khiến nàng tuổi còn nhỏ liền tích lũy viễn siêu thường nhân học thức.
200039	Xuyên Việt Giả	[NAME] Vốn là Hoa Hạ một người bình thường, lại bởi vì một bản Chu Dịch xuyên qua đến đây phương thế giới. Bởi vì tại hiện đại phong phú tích lũy, sau khi xuyên việt [IT] Vô luận khí chất, tầm mắt vẫn là tư duy ở đời này giới đều vô cùng loá mắt. Phàm là nhận biết [IT] Người đều đối nhìn mà than thở, kinh động như gặp thiên nhân.
200040	Vô Sản Thiếu Nữ	[NAME] Phụ mẫu đều là giai cấp vô sản, [IT] Tự nhiên cũng là. Không có gì đặc biệt, tại Hoa Hạ, [IT] Dạng này cô nương chỗ nào cũng có. Nghèo khó sinh hoạt vì [IT] Tạo nên kiên cường thể phách cùng không thể phá vỡ ý chí chiến đấu.
200041	Xuyên Việt Giả	[NAME] Vốn là Hoa Hạ một người bình thường, lại bởi vì một bản Chu Dịch xuyên qua đến đây phương thế giới. Xã hội phong kiến lão bách tính cực khổ sinh hoạt để [IT] Động dung, [IT] Quyết định từ phát huy đến từ hiện đại nông nghiệp tri thức bắt đầu để thế giới này trở nên tốt đẹp hơn.
200042	Thái Nhất Đệ Tử	[NAME] Sau khi thành niên, cơ duyên xảo hợp trở thành Thái Nhất Môn ngoại môn đệ tử. Mặc dù chưa thể tu luyện Tiên gia pháp thuật, nhưng là lâu dài môn phái rèn luyện cũng làm cho bọn hắn thân cường thể kiện.
200043	Ký Nhân Ly Hạ	[NAME] Sinh ra ở một cái giàu có gia đình, sau gia đạo sa sút, phụ mẫu ly dị. Chu công tử liền ăn cơm trăm nhà lớn lên, ăn nhờ ở đậu sinh hoạt để hắn biết rõ cách đối nhân xử thế chi đạo, nhưng cũng dưỡng thành kỳ nhạc xem nhưng quái gở tính cách. Mỗi khi trời chiều rơi xuống hắn kiểu gì cũng sẽ nhìn xem nhà phương hướng, kia là hắn không thể quay về thời gian.
200044	Xuyên Việt Giả	Sau khi thành niên [NAME] Gia cảnh dần dần biến tốt, đại học cũng thi đậu một chỗ đại học y khoa. Bất quá ngay tại hắn hai mươi tuổi năm đó lên mạng suốt đêm sau bị ba cái tráng hán lừa gạt đến thế giới này, cực thấp tồn tại cảm đưa đến hắn mất tích đều không ai phát hiện.\n Tại thế giới mới, hắn mưu cầu một phần y quán công việc, bằng vào hiện đại y dược tri thức, cao siêu nhan giá trị cùng hơn người EQ, [NAME] Ở cái thế giới này hỗn phong sinh thủy khởi được không khoái hoạt.
200045	Ứng Kiếp Nhi Sinh	Ngàn năm trước đó, Thái Nhất Môn tổ sư phi thăng lúc đột nhiên suy tính gian lận năm về sau môn phái đem bị đại họa. Lão tổ tự hủy tu vi, hao tâm tổn trí suy tính, lưu lại một phương khăn gấm, thượng thư canh giờ địa điểm, sau đó vẫn lạc tại thiên kiếp dưới. Ngàn năm sau, Thái Nhất Môn hậu bối đệ tử tại tiên đoán sở tại địa phát hiện một đứa trẻ bị vứt bỏ, liền mang về môn phái thu dưỡng.\n[NAME] Đi vào Thái Nhất Môn sau, bị phát hiện thân phụ trời thiếu chi thể, căn bản là không có cách tu hành. Mấy chục năm qua, trong phái trưởng bối nghĩ hết biện pháp, y nguyên không cách nào nghịch chuyển loại thể chất này.
200046	Vô Dụng Chi Nhân	Mặc dù trời thiếu chi thể đoạn tuyệt [NAME] Tiên lộ, nhưng [IT] Cũng không chịu thua, chỉ là mọi việc mặc kệ, bốn mươi năm như một ngày yên lặng kiên trì tu luyện. Từ bị môn phái phụng làm cứu tinh, đến dần dần trở thành trò cười, [NAME] Sớm thành thói quen đây hết thảy.\n Tất cả mọi người không biết là, [NAME] Cố gắng cũng không hề uổng phí. Tại diệt môn chi dạ đến ngày đó, [NAME] Rốt cục lấy nhân lực Bổ Thiên thiếu, đột phá trời thiếu chi thể hạn chế, lần thứ nhất cảm nhận được chân khí. Cổ lão tiên đoán tựa hồ ngay tại ứng nghiệm.
200047	Trung Y Thế Gia	[NAME] Sinh ra ở một trong đó y thế gia, nhưng là hắn căn bản không nguyện ý kế thừa trong nhà Trung y truyền thừa, say mê tại âm nhạc bên trong, am hiểu nhất nhạc khí là Nhị Hồ.
200048	Xuyên Việt Giả	Sau khi thành niên [NAME] Say mê nhị thứ nguyên cùng thép Pula, lấy nhị thứ nguyên sáng tác cùng giáo sư nhạc khí mà sống. Nhiều năm biểu diễn kiếp sống để hắn có được cực cao nghệ thuật tiêu chuẩn, trường kỳ liều nhựa cây cũng làm cho hắn có không giống bình thường động thủ năng lực. Một ngày đêm khuya, [NAME] Thức đêm liều nhựa cây dẫn đến đột tử. Chờ [IT] Tỉnh lại, phát hiện đi tới một một thế giới lạ lẫm, [IT] Dựa vào mình nghệ thuật tu dưỡng cùng thủ công kỹ năng thuận lợi sống tiếp được.
200049	Linh Thú Chuyển Sinh	[NAME] Xuất sinh trước, mẫu mộng đến một đoàn trong hắc khí có một dị thú đầu nhập trong bụng, ngụ sinh. Tuổi thơ nhiều lần hiện thần dị, tuổi còn nhỏ liền lực lớn vô cùng, dũng khí hơn người.
200050	Nghĩa Quân Lĩnh Tụ	[NAME] Vẫn chưa đủ tại an nhàn sinh hoạt bình hòa, hắn sau khi thành niên gia nhập một chi nghĩa quân đội ngũ, nương tựa theo thực lực cường đại trở thành nghĩa quân thủ lĩnh. Mà ở một lần phục kích chiến bên trong, [IT] Tao ngộ thuộc hạ phản bội, cửu tử nhất sinh sau may mắn sống tiếp được.
200051	Như Hữu Thần Quyến	[NAME] Sinh ra ở một cái thường thường bậc trung nhà.[IT] Từ nhỏ triển lộ ra giống như thần quyến may mắn. Chơi khắc kim trò chơi lại lá gan lại Âu, hắn chưa từng nạp tiền, lại luôn có thể rút đến tốt nhất thẻ. Nhưng mà lâu dài lá gan trò chơi cũng làm cho hắn tuổi còn nhỏ liền trọc đầu.
200052	Xuyên Việt Giả	[NAME] Sau khi thành niên trở thành một trò chơi nhà thiết kế. Tại một lần đêm khuya tăng ca lúc đột nhiên tao ngộ lôi bạo. Một trận tia chớp sau, [NAME] Xuyên qua.\n Xuyên qua khiến cho di chứng nghiêm trọng phá hủy [NAME] Khỏe mạnh, nhưng cũng làm cho suy nghĩ của hắn chưa từng có linh động. Tại thế giới mới, [NAME] Dựa vào vận may của mình cùng hơn người ngộ tính sống tiếp được.
200053	Bất Hạnh Chi Nhân	[NAME] Quê hương tại một trận chính tà đại chiến bên trong bị tác động đến mà hủy diệt, mất đi gia viên [NAME] Cùng phụ thân bị ép lưu lạc tha hương.\n Vì trốn tránh hiện thực tàn khốc, [NAME] Phụ thân trầm mê lên đánh bạc, cuối cùng đem tuổi nhỏ [NAME] Bán cho bọn buôn người.
200054	Lưu Lạc Tà Đạo	[NAME] Tại bọn buôn người trong tay nhiều lần bán trao tay, cuối cùng lưu lạc đến một cái trong tà phái, trở thành cải tiến tà công thí nghiệm đối tượng. Đang thí nghiệm tà công quá trình bên trong, [NAME] Không có gì bất ngờ xảy ra thất bại, bị ném vứt bỏ đến trong bãi tha ma.\n Nhưng mà [NAME] Mười phần mạng lớn, mặc dù bởi vậy mù một con mắt, nhưng lại cuối cùng sống tiếp được. Thân thể của hắn cũng bởi vì lần này thí nghiệm, phát sinh biến hóa kỳ quái.
200055	Tiên Nhân Thác Mộng	[NAME] Lúc sinh ra đời trời hiện ra dị tượng. Tại [IT] Năm tuổi lúc, mơ tới tiên nhân truyền thụ bí thuật. Từ đó về sau, [IT] Liền thể hiện ra giải trừ động thủ thiên phú, có thể linh xảo chế tạo ra phức tạp công cụ đồ chơi.
200056	Công Tượng Đại Sư	[NAME] Sau khi thành niên trở thành xa gần nghe tiếng công tượng, hắn luôn luôn hồi tưởng lại thời niên thiếu trận kia mộng. Hắn biết tại phàm nhân thế giới bên ngoài, có một cái thế giới hoàn toàn mới, nơi đó có chân chính luyện khí thuật tồn tại. Đó mới là theo đuổi của hắn.
200057	Thiên Ngoại Lai Khách	Không phải đại hiệp, thắng qua đại hiệp, không có ai biết hắn từ chỗ nào mà đến, chỉ biết là hắn đi qua rất nhiều nơi, gặp rất nhiều người, tựa hồ để rất nhiều chuyện trở về chính đạo, lại tựa hồ giải quyết rất nhiều vấn đề, có người nhớ kỹ hắn giỏi về sử dụng một chủng loại giống như oẳn tù tì quyền pháp, biến hóa khó lường, đánh khắp thiên hạ vô địch thủ, bây giờ hắn lại tới một cái thế giới hoàn toàn mới, sẽ có cái gì chờ lấy hắn đâu.
200058	Hà Đồ Lạc Thư	Vô luận thân ở nơi nào, cuối cùng muốn tìm đường về nhà, xuyên qua tại mênh mông không gian bên trong, mê thất tại từ từ trong luân hồi, con tôm nhỏ vẫn không có từ bỏ bản thân, lấy giúp người làm niềm vui, rút đao tương trợ, thiện chí giúp người, làm chân thật nhất mình, tại thăm dò đường về thời điểm, biết được Hà Đồ Lạc Thư bí mật, minh bạch vạn vật tồn tại chân lý, dứt khoát đạp lên đường đi.
200059	Hiệp Trung Sinh	[NAME] Từ nhỏ sống ở một đám hiệp khách bên trong, nghe nói lấy giang hồ các loại chuyện mới mẻ, học tập các loại võ học tri thức, cùng hiệp làm bạn, cùng nghĩa làm bạn, tại dạng này hoàn cảnh bên trong học tập đến một thân bản lĩnh, cũng minh bạch thế giới chi lớn không thiếu cái lạ.
200060	Bách Hiểu Thông	[NAME] Sau khi lớn lên du lịch giang hồ, một bên ghi chép kiến thức, một bên hiệp nghĩa.[IT] Biết được chuyện thiên hạ, phân biệt trắng cùng đen, một bút một mực viết thế gian vạn vật, một kiếm một đao trảm loạn giang hồ chính tà, thời gian dần qua bị mọi người chỗ nhận biết. Mặc dù là người làm việc thần long kiến thủ bất kiến vĩ, bất quá nhưng dù sao sẽ tại mọi người cần trợ giúp thời điểm hiện thân, chỉ điểm sai lầm, truyền đạo giải hoặc.
200061	Kim Lân Chuyển Sinh	[NAME] Vốn là Thiên Hà một đuôi cá vàng, ngàn vạn năm tu hành dần dần thông linh tính. Vì thể ngộ hồng trần, [IT] Bỏ thần thể, chuyển sinh nhân gian.\n[NAME] Tuổi còn nhỏ liền rất sâu xa linh tính, thể hiện ra không giống bình thường thiên phú.[IT] Tư duy nhanh nhẹn, coi như người trưởng thành cũng thường thường theo không kịp ý nghĩ của nàng.
200062	Đan Thanh Giai Nhân	[NAME] Sau khi lớn lên say mê họa nghệ, lấy hơn người chi thiên tư vẻn vẹn mười sáu tuổi liền danh chấn kinh kỳ.[IT] Thiện họa trong nước cá bơi, sinh động như thật, thấy đều xưng họa có thể thông linh.
200063	Hiệp Chi Tử	[NAME] Từ nhỏ yêu quý tiểu thuyết võ hiệp, say mê trong đó, khát vọng đương một hiệp sĩ. Nhưng mà xuất sinh xã hội hiện đại [IT] Lại chỉ có thể đối với cái này lực bất tòng tâm.\n Mặc dù như thế, hiệp chi tinh thần y nguyên đối sinh ra sâu xa ảnh hưởng, hắn từ nhỏ liền ghét ác như cừu, làm việc rất có hiệp phong.
200064	Xuyên Việt Giả	[NAME] Sau khi lớn lên say mê thu thập đủ loại kiếm khí, cũng quen tay hay việc nắm giữ rất nhiều dưỡng kiếm hộ kiếm quyết khiếu. Rất nhiều người cùng sở thích cũng sẽ ủy thác hắn hỗ trợ bảo dưỡng ái kiếm.\n Một ngày đêm khuya, [NAME] Tại bảo dưỡng một thanh bằng hữu nắm hắn đảm bảo cổ kiếm lúc, vậy mà ngoài ý muốn xuyên qua đến một phương thế giới xa lạ.
200065	Du Hí Nhân Sinh	[NAME] Sinh ra ở Hoa Hạ quốc một cái bình thường gia đình, [IT] Từ nhỏ ham chơi, thường thường đắm chìm trong trò chơi trong hải dương. Cái này mặc dù để [IT] Nhìn có chút hướng nội, nhưng phong phú trò chơi kinh lịch nuôi dưỡng hắn nhạy cảm sức quan sát cùng linh hoạt tư duy.
200066	Xuyên Việt Giả	[NAME] Sau khi lớn lên dọc theo ưa thích của mình trở thành một trò chơi trắc thí viên. Tại một lần suốt đêm chơi đùa lúc, đột nhiên tao ngộ lôi bạo, [NAME] Xuyên qua.\n Sau khi xuyên việt [NAME] Dựa vào nhạy cảm sức quan sát cấp tốc dung nhập thế giới này, cũng hỗn phong sinh thủy khởi.
200067	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508] Tống [/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Hắn lấy ánh mắt nhạy cảm tìm tới rất nhiều lỗ thủng, vì trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
200068	Tuyết Chi Tử	[NAME] Tại tiểu Tuyết thời tiết xuất sinh, khi còn bé liền rất thích tuyết, lại thiên phú dị bẩm, không sợ rét lạnh.[IT] Thông minh hơn người, đọc đủ thứ thi thư. Hoạt bát hiếu động, từ nhỏ liền thích leo núi leo cây, thân pháp mau lẹ, liền liền rất nhiều người trưởng thành cũng không sánh nổi.
200069	Tuyết Trung Hiệp	[NAME] Sau khi thành niên trở thành một hiệp khách, hắn lấy thân pháp nghe tiếng giang hồ. Tại một lần ngoài ý muốn bên trong, hắn trúng phục kích kích thụ thương, đã mất đi một cái chân cùng một con mắt, cái này cũng buộc hắn bị ép quy ẩn.\n Mặc dù như thế,[NAME] Chưa hề buông tha đối tốc độ truy cầu. Một lần ngẫu nhiên, hắn tại trong tuyết nhìn thấy Tuyết Điêu đạp tuyết vô ngân động tác, đột nhiên có chỗ lĩnh ngộ, một lần nữa có được hơn người tốc độ.
200070	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508]lsprotoss[/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Hắn vì trong trò chơi hậu kỳ tiết tấu điều chỉnh đưa ra mang tính then chốt đề nghị, cũng đưa ra Phím tắt thiết trí sự tất yếu, vì trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
200071	Ổn Trọng Đại Ca	Một cái xuất thân cơ khổ nghịch ngợm nam hài, có cũng không mỹ hảo tuổi thơ, vì để cho người khác để ý mình mà lập chí trở thành danh chấn giang hồ đại hiệp.
200072	Song Quyền Chấn Hà Lạc	Thiết quyền vô địch lý cưỡi rồng, đánh khắp hà lạc vô địch thủ. Hoàng Hà tam thánh ba huynh đệ bên trong nhân vật dẫn đầu, dẫn theo hai vị huynh đệ xông xáo giang hồ. Mặc dù thường xuyên làm một chút nhìn chuyện rất ngu xuẩn, nhưng là bản tính của hắn vẫn là thiện lương lại chính nghĩa.
200073	Hàm Hậu Lão Nhị	Xuất thân cô nhi, khi còn bé đi theo tạp nghệ đoàn bốn phía biểu diễn mãi nghệ, hắn chất phác trung thực, chịu khổ nhọc. Tại tạp nghệ đoàn xảy ra chuyện sau quen biết đại ca song quyền chấn hà lạc, từ đây quyết định cố gắng tập võ, xông xáo giang hồ, làm một vị thủ hộ mọi người đại hiệp.
200074	Hung Khẩu Toái Đại Thạch	Đầu đồng thiết tí đồng trong đá, người đưa tên hiệu ngực nát tảng đá lớn. Hắn uy phong lỗ mãng, ghét ác như cừu, mười phần trọng tình trọng nghĩa, có lúc có chút chất phác đáng yêu, làm cho người ta dở khóc dở cười.
200075	Cơ Linh Tam Đệ	Thường vũ gió xuất thân phổ thông, trong nhà đi ra một số việc cho nên, về sau liền chỉ còn lại hắn một người trong giang hồ xông xáo. Sinh hoạt gian khổ trong lòng của hắn thầm hạ quyết tâm, nhất định phải làm cho thân ở loạn thế bọn nhỏ có nhà nhưng về.
200076	Độc Cước Thảo Kinh Phong	Tự xưng khinh công tuyệt thế, tự phong Hoàng Hà một vi độ, tự giác hào khí vượt mây, người đưa ngoại hiệu độc chân cỏ kinh phong. Là Hoàng Hà trong tam thánh nhỏ nhất ý tưởng nhiều nhất một người, ở lúc mấu chốt, tựa hồ cũng là chạy nhất nhanh một cái......
200077	Ái Đích Cung Dưỡng	[NAME] Từ nhỏ sống ở yêu trong vòng vây, bị toàn thôn nhân như chúng tinh phủng nguyệt dùng yêu cung cấp nuôi dưỡng lấy. Hắn cũng bởi vì tiếng ca mỹ diệu, mà thâm thụ toàn thôn nhân yêu thích, tuổi còn nhỏ liền bá khí lộ ra ngoài.
200078	Vô Địch Tối Tịch Mịch	Sau khi lớn lên [NAME] Bắt đầu đi lên trở thành vô địch chi nhân con đường, dốc lòng trở thành một cái đánh khắp thiên hạ vô địch thủ cao thủ, không sai, hắn là vô địch.
200079	Tài Đoàn Bồi Dục Sở	[NAME] Tại thực hành vị trí cuối đào thải chế cô nhi bồi dưỡng sở trưởng lớn. Ở đây được thu dưỡng cô nhi sẽ bị giáo sư các loại kỹ năng lấy đạt thành kim chủ đặc biệt ủy thác: Có lúc là trở thành tổ chức kẻ ám sát, có khi thì là làm ngạc nhiên nói tà thuật tố thể. Nhưng cho dù ở tàn khốc hoàn cảnh hạ, nàng cùng ở đây kết bạn nghĩa muội y nguyên giúp đỡ lẫn nhau lấy.
200080	Qua Toàn Vệ	May mắn còn sống sót vật thí nghiệm, chìm nổi tại thế du hiệp, nhân loại huyết thống cùng tử thế năng lượng cùng tồn tại ở thể nội. Mẫu thần lực lượng cùng nàng dung hợp, khiến cho nàng thu được trác tuyệt năng lực tái sinh cùng dài dằng dặc tuổi thọ. Nhưng tương ứng, không ổn định nửa năng lượng thái thân thể cần nàng thông qua ngủ lâu để duy trì. Tại một lần ngủ say, nàng kinh ngạc phát hiện mình đi tới một cái thế giới hoàn toàn mới, nương theo mình lực lượng cũng biến mất không còn tăm tích. Này lại là một khởi đầu mới a?
200081	Thế Gia Công Tử	[NAME] Trưởng thành tại bên trong tháp ngà voi, sinh nhật mùng tám tháng tư, cùng tất đạt nhiều cùng ngày, bởi vậy vì người bên cạnh chỗ chú mục cũng ký thác kỳ vọng, để kế thừa gia truyền, kiến công lập nghiệp.[NAME] Từ nhỏ thích đọc sách cùng suy nghĩ, chú ý triết học cùng tông giáo, triển lộ ra thiên phú hơn người.[IT] Dù tính cách không màng danh lợi ôn hòa, nội tâm đơn thuần thiện lương, nhưng bởi vì ý nghĩ đặc biệt, thường bị người cho rằng kiêu ngạo hòa thanh cao.
200082	Khổ Hành Tăng	Sau trưởng thành, [NAME] Bản thân ý thức dần dần thức tỉnh, quyết tâm không đi nữa một đầu bị người nhà an bài tốt con đường. Tại kinh lịch một đoạn khói lửa nhân gian sau, dần dần minh bạch cuộc đời mình sứ mệnh, thế là khám phá hồng trần dứt khoát xuất gia.
200083	Bộ Ngư Thế Gia	[NAME] Từ nhỏ xuất thân tại làng chài, toàn bộ làng vui vẻ hòa thuận, quê nhà ở giữa quan hệ hòa thuận.[NAME] Từ nhỏ ngay tại bắt cá quá trình bên trong luyện thành hơn người cảm giác cùng cường tráng thể phách.
200084	Bồng Lai Kỳ Ngộ	Tại một lần theo cha thân ra biển đánh cá lúc, [NAME] Tao ngộ hải long quyển, tỉnh lại lúc độc thân phiêu bạt đến Bồng Lai tiên cảnh. Ở trên đảo tiên nhân mặc dù chưa từng truyền thụ pháp sư đạo khí, nhưng lại cũng tập được một chút đả tọa phương pháp hô hấp. Sau Bồng Lai biến đổi lớn, thân là phàm nhân hắn cuối cùng đành phải trở về thế tục. Nhưng đã từng Bồng Lai tiên đảo bên trên kinh lịch, vì hắn sáng tạo ra kiên cố căn cơ.
200085	Bàn Bố Đinh Đồng Công	Tuổi còn nhỏ, liền bị béo pudding từ nhỏ chiếm thành của mình, coi như khổ lực bồi dưỡng. Cả ngày lưu lạc các loại đầu đường lục tìm phế phẩm, ăn xin tiền tài. Những này cực khổ vì [IT] Ma luyện ra ý chí kiên cường.
200086	Thành Trại Tham Hiểm Gia	Vì tìm kiếm thân thế, [NAME] Đi hắn đồng bạn thế giới đau khổ tìm kiếm, nhưng mà cuối cùng phát hiện hết thảy đều là mê. Cho nên dứt khoát vò đã mẻ không sợ rơi, không còn xoắn xuýt chuyện quá khứ. Hiện tại hắn lâu dài lưu luyến tại Hồng Kông Cửu Long thành trại, chỉ vì có thể cảm thụ thành trại tầng dưới chót nhân dân kỳ dị nhân sinh.
200087	Tảo Địa Sa Di	[NAME] Thân thế không rõ, từ chăn nhỏ hỏa tiễn quyền chùa tăng nhân thu dưỡng, trở thành một cái tiểu sa di.[NAME] Tự có ký ức đến nay một mực tại hỏa tiễn quyền chùa cần cù chăm chỉ quét rác.
200088	Tảo Địa Tăng	[NAME] Sau khi lớn lên y nguyên gánh chịu quét rác nhiệm vụ, ba mươi năm qua chỉ làm cái này một chuyện. Xuân Thu quét lá rụng, ngày mùa hè quét bay hoa, vào đông quét tuyết. Mặt trời lên mà làm, đêm dài mới nghỉ. Chùa miếu người đến người đi, hương hỏa rất vượng, lại không người cùng nó ngôn ngữ, cũng không có người tri kỳ tính danh.
200089	Đa Động Thiếu Niên	[NAME] Từ nhỏ bởi vì đối sự vật tràn ngập hiếu kì mà tới chỗ gây chuyện, thích đem các loại vật kỳ quái hỗn hợp lại cùng nhau tiến hành thí nghiệm, sẽ đem phá giải sau pháo hoa pháo một lần nữa tổ hợp lại đi nhóm lửa. Có thể là ra ngoài cùng loại nguyên nhân, tại mười mấy tuổi lúc viết qua trong tiểu thuyết, thân là tác giả hóa thân nhân vật chính chính là sử dụng hỏa ma pháp kiếm khách.
200090	Gia Lý Tồn	[NAME] Trưởng thành sau đầu nhập vào cùng ngôn ngữ cùng chữ viết tương quan công việc, mình cũng biến thành lười nhác động đậy, cũng lấy tú tài không ra khỏi cửa có biết chuyện thiên hạ làm lười biếng lấy cớ. Cho rằng mạnh nhất trên thế giới lớn pháp thuật chính là Tôn Ngộ Không lông tơ phân thân chi thuật, bởi vì chuyện phiền phức đều để phân thân đi làm là được rồi. Nhưng mà tóc của hắn dần dần thưa thớt, cái này một giấc chiêm bao nghĩ tiền cảnh trở nên long đong.
200091	Ly Hương Hài Đồng	[NAME] Từ nhỏ tính cách quái gở hài đồng, bởi vì xuất thân không tốt thường xuyên thụ tộc nhân khi nhục.[IT] Chỉ có thể ngày đêm đánh đàn, tại âm nhạc bên trong tìm tới an ủi. Tại hắn lúc còn rất nhỏ, liền một người một đàn ly hương trốn đi, lưu lạc dị quốc.
200092	Cầm Sư	Hai mươi năm hơn sau, một tiên phong đạo cốt nhạc công danh tiếng vang xa. Trong giang hồ muốn cầu hắn chế đàn người nối liền không dứt, lại rất ít người có thể tìm được tung tích ảnh.
200093	Sách Gia Xuất Tẩu	[NAME] Thuở nhỏ đối xương cốt liền có một loại nào đó thần bí hứng thú. Chỉ cần có thể đạt được một cây, bị đâm đâm, quẳng thành chó, trông nom việc nhà phá hủy cũng ở đây không tiếc. Thường xuyên trốn đi tìm kiếm phụ cận xương cốt, cho rằng nghiên cứu xương cốt sẽ là hắn suốt đời hứng thú, tuổi nhỏ hắn đối với cái này tin tưởng không nghi ngờ.
200094	Cốt Pháp Sư	Sau khi lớn lên lại bắt đầu đối cùng thôn thành thục khác phái sinh ra hứng thú. Tổng cộng trong thôn mèo bằng cẩu hữu xưng mình biết chút điên đảo sự vật pháp thuật, cũng thường xuyên hướng cùng thôn vị cô nương kia nhắc tới hắn kia cổ quái kỳ lạ chú ngữ ( Gâu gâu gâu ). Nhưng mà tựa hồ vị này cùng thôn cô nương chỉ đối với hắn mang theo kỳ quái xương cốt có hào hứng.
200095	Bộ Ngư Thế Gia	Sinh ra ở một cái bắt cá thế gia, thông cá ngữ, từ nhỏ đi theo phụ thân câu khắp thiên hạ giang hà biển hồ,
200096	Hải Dương Học Gia	[NAME] Mười bảy tuổi lúc tại Chỉ Thủy trong hồ câu đến một quái ngư. Xé ra bụng cá đến một chữ đầu, thượng thư số trời có biến, Thần khí càng dễ, mà về có đức người, tìm tới Tam Xoa Kích người, đem đạt được toàn bộ Atlantis lực lượng. Bắt đầu từ đó nghiên cứu trong hải dương cổ đại văn minh.
200097	Xuất Thân Bất Minh	[NAME] Thân thế không rõ, còn tại tuổi nhỏ [IT] Tại A La kéo ở trên đảo bị hải dương học nhà phát hiện cũng mang về Trung Nguyên.
200098	Ca Cơ	[NAME] Sau khi lớn lên trở thành một ca cơ, [ITS] Tiếng ca mỹ diệu nhưng là có để cho người ta đói thần kỳ lực lượng. Mỗi đến một chỗ liền dùng tiếng ca truyền bá đói, bốn phía thu thập mỹ thực.
200099	Lư Hỏa Ái Hảo Giả	[NAME] Sinh ra ở con lừa hỏa chi hương Bảo Định, từ nhỏ thích chơi đùa cùng ăn con lừa lửa. Thích văn học cùng âm nhạc, mơ ước lớn nhất là trở thành một âm nhạc người.
200100	Cầm Ma	[NAME] Bởi vì không có tập được đầy đủ âm nhạc kỹ thuật, đồng thời thiếu khuyết thiên phú, cuối cùng không thể trở thành âm nhạc người. Nhưng [IT] Dưới cơ duyên xảo hợp tập được một loại đặc thù cổ cầm diễn tấu pháp, tiếng đàn ma âm rót vào tai, dây đàn sắc bén lộn xộn, đàn cái cổ rắn chắc đáng tin, trở thành đi đường mang gió đánh đàn giết người hảo thủ.
